LMM GLMM GEE
0 -0.544193964309814 0
0 -0.452035673124582 0
0 -0.378848102454756 0
0 -0.312804514029045 0
0 -0.555264948879764 0
0 -0.594623795824128 0
0 -0.565977327936629 0
0 -0.426899760155752 0
0 -0.474487551356046 0
0 -0.517986118861092 0
0 -0.838098849704755 0
0 -0.480707464909367 0
0 -0.292980588493615 0
0 -0.453497121299905 0
0 -0.634320390192788 0
0 -0.677058791365241 0
0 -0.703476265768954 0
0 -0.493947497455952 0
0 -0.504574549500556 0
0 -0.525610254486166 0
0 -0.569894616586394 0
0 -0.700379929287315 0
0 -0.244355365283454 0
0 -0.982042606362468 0
0 -0.455843828321398 0
0 -0.642503483824527 0
0 -0.44862650779629 0
0 -0.59266241565568 0
0 -0.696139836334684 0
0 -0.576045556524732 0
0 -0.770380858864077 0
0 -0.406161748392781 0
0 -0.53254092364703 0
0 -0.454959549447834 0
0 -0.471955324738533 0
0 -0.632282712271005 0
0 -0.38680103528407 0
0 -0.505534192632713 0
0 -0.537359179439773 0
0 -0.0553978052280466 0
0 -0.295882010437644 0
0 -0.410993919326873 0
0 -0.712123046326768 0
0 -0.337622415814955 0
0 -0.497131258202138 0
0 -0.565765354223006 0
0 -0.802519570882609 0
0 -0.428044072581307 0
0 -0.337775584505916 0
0 -0.43461797576376 0
0 -0.614719248602526 0
0 -0.352067554504692 0
0 -0.6943702626741 0
0 -0.552497839181941 0
0 -0.440960175160652 0
0 -0.644610139460179 0
0 -0.669181494514774 0
0 -0.471177453907193 0
0 -0.500365946015981 0
0 -0.46573768017045 0
0 -0.629421129563373 0
0 -0.574457147144566 0
0 -0.40126864203306 0
0 -0.687986421925793 0
0 -0.89868418790638 0
0 -0.838085042951252 0
0 -0.526412995085832 0
0 -0.513995846683823 0
0 -0.712153949924478 0
0 -0.599763527890837 0
0 -0.577471217835797 0
0 -0.562127710155898 0
0 -0.655793513755881 0
0 -0.287123911632336 0
0 -0.686618994390178 0
0 -0.656790391193755 0
0 -0.59164709038288 0
0 -0.533361582395226 0
0 -0.510572501303859 0
0 -0.553517731122415 0
0 -0.821842287716441 0
0 -0.4305899143986 0
0 -0.669800217492961 0
0 -0.705072037145937 0
0 -0.317675398500908 0
0 -0.732501013639932 0
0 -0.442819277947931 0
0 -0.515109772165325 0
0 -0.774528069364105 0
0 -0.205639805763158 0
0 -0.926696323640385 0
0 -0.439763487173787 0
0 -0.486203865024925 0
0 -0.282052297776579 0
0 -0.543420561310547 0
0 -0.664183667754047 0
0 -0.526110018897126 0
0 -0.622491006533849 0
0 -0.616537009204743 0
0 -0.782485411666196 0
