LMM GLMM GEE
-0.00986053867731874 -0.290627480517016 0
-0.000180608752297864 -0.150231392971881 0
-0.00771570917140824 -0.196432756088256 0
-0.0215818885545654 -0.117549903063072 0
-0.034111395843756 -0.548095432025383 0
-0.036240815374861 -0.420697443598401 0
-0.0221659749896888 -0.410434427083372 0
-0.00926139770332382 -0.27025551021549 0
-0.01872457486254 -0.472926615700019 0
-0.0209173135122208 -0.375724994236563 0
-0.0154797052688675 -0.360191004539642 0
-0.0114509104448709 -0.196280630085265 0
-0.00845537220472871 -0.108707970321763 0
-0.00726418297397158 -0.439189829808382 0
-0.0283676267167407 -0.704998032135247 0
0.000772525172947308 -0.021870931851802 0
-0.0208206552284657 -0.341548982909464 0
0.00847925734808413 -0.396902106235802 0
-0.0111098950812108 -0.285881878665211 0
-0.0484845412288994 -0.515210584447048 0
-0.0159289031970353 -0.227792094054332 0
-0.00915783319545586 -0.267545294723984 0
-0.0493529424943715 -0.395097914707491 0
-0.0187526512321153 -0.373221021291071 0
-0.0300433011245892 -0.694123850262762 0
-0.033921345230364 -0.414481535782605 0
-0.022026811870826 -0.445566271497481 0
0.00946423625390061 -0.158699030281096 0
-0.0150689312629394 -0.441464444882255 0
-0.0141106550173536 -0.35437779502728 0
-0.0168407806652808 -0.205058547815428 0
-0.0139948289243401 -0.367791750456301 0
-0.0239434890573649 -0.654913418976858 0
-0.0169693548558326 -0.331805518714311 0
-0.00710313299514593 -0.607530077494137 0
-0.024723947987791 -0.484472885469761 0
-0.0173786507349798 -0.582433667511825 0
0.027158778275492 -0.121423925867536 0
-0.0101824857488961 -0.476559300398883 0
-0.0169568308145405 -0.442602936349321 0
-0.0278837783014363 -0.616089622513269 0
0.00637736562224192 -0.159426548825443 0
-0.0185815408077839 -0.416183057855178 0
-0.0254734609733104 -0.473696554030356 0
-0.019896439839974 -0.368952335493533 0
-0.0149122327267127 -0.163570128138434 0
-0.00780289903220971 -0.456872760531056 0
-0.0242010861696504 -0.280574714254388 0
-0.017588311335514 -0.506145996196107 0
-0.0097345796841747 -0.149123598826092 0
-0.0046994713574583 -0.29596242454599 0
-0.0171580906080772 -0.73922646996027 0
-0.0288164313173374 -0.385538929955883 0
-0.00625654011204395 -0.377511064248902 0
-0.0117358478115269 -0.417983643355367 0
