LMM GLMM GEE
0 0 -0.788243794693622
0 0 -1.02824833535011
0 0 -0.683382763148493
0 0 -0.603801788886721
0 0 -0.790504144548563
0 0 -0.449117817641352
0 0 -0.870623672846329
0 0 -0.437261514740676
0 0 -0.371099441082587
0 0 -0.523260739344785
0 0 -0.976801894631907
0 0 -0.563867047068104
0 0 -1.04046418065573
0 0 -0.960418973785601
0 0 -0.835744051541548
0 0 -0.55108255749543
0 0 -0.529638114843378
0 0 -0.904920971196092
0 0 -0.997300015835157
0 0 -0.544070935863654
0 0 -0.288282825336803
0 0 -0.386942587862026
0 0 -0.650582136073474
0 0 -0.397898558595157
0 0 -0.687910149569547
0 0 -0.598818852460634
0 0 -0.757005812458649
0 0 -0.692078101830032
0 0 -0.83991905731682
0 0 -0.697131518193491
0 0 -0.716473195756791
0 0 -0.922158832094297
0 0 -0.53048523325147
0 0 -0.485395325469098
0 0 -0.788400774464121
0 0 -0.411880352653706
0 0 -0.729335575114827
0 0 -0.635361711250894
0 0 -0.708090220461284
0 0 -0.718062589694195
0 0 -0.577070970203716
0 0 -0.692409033834403
0 0 -0.704374196480321
0 0 -0.850308351919383
0 0 -0.909544650686345
0 0 -0.478803213608501
0 0 -0.613094406154736
0 0 -0.514133724032139
0 0 -0.649553586243611
0 0 -0.56367187946147
0 0 -0.684831893982224
0 0 -0.829240194738455
0 0 -0.828218333250128
0 0 -0.51868659570695
0 0 -0.387905162348034
0 0 -0.706462356960703
0 0 -0.676912167280703
0 0 -0.415837542052304
0 0 -0.539096520699568
0 0 -0.868267539834077
0 0 -0.527268003923953
0 0 -0.76359079236951
0 0 -0.67084954741205
0 0 -0.792507333257998
0 0 -0.953585042646428
0 0 -0.581112067135924
0 0 -0.936332732564193
0 0 -1.03134393230175
0 0 -0.585368154938651
0 0 -0.458748100961504
0 0 -0.376800504100248
0 0 -0.904976104822699
0 0 -0.939346048005156
0 0 -0.588324029245761
0 0 -0.753324289981592
0 0 -0.824814696004916
0 0 -0.126683581525915
0 0 -0.680126356424048
0 0 -0.549407848729399
0 0 -0.964427291157605
0 0 -0.654276212164836
0 0 -0.588498484735098
0 0 -0.974808315147035
0 0 -0.918585196537606
0 0 -0.804567992278262
0 0 -1.0972548296863
0 0 -0.938006952846312
0 0 -0.742153997224845
0 0 -0.692876508864514
0 0 -0.954174997992997
0 0 -1.05381536576966
0 0 -0.904372580320784
0 0 -0.592106893558318
0 0 -0.737267601643003
0 0 -0.469866102926196
0 0 -0.736083987818505
0 0 -0.794410867633269
0 0 -0.913076045250334
0 0 -0.958221466194229
0 0 -0.573403924363801
