LMM GLMM GEE
0 -0.504529386787251 0
0 -0.859706714276903 0
0 -0.430251233041961 0
0 -0.328207328699598 0
0 -0.295798234030376 0
0 -0.344329894953511 0
0 -0.628230887782968 0
0 -0.372453171289941 0
0 -0.561180457140273 0
0 -0.603191811542738 0
0 -0.61911779336837 0
0 -0.552329620733 0
0 -0.609642013850682 0
0 -0.437262456702597 0
0 -0.888545423338488 0
0 -0.732872443563233 0
0 -0.768401807088361 0
0 -0.628770323300595 0
0 -0.636782603441958 0
0 -0.382400953160298 0
0 -0.620104673484868 0
0 -0.891807266872535 0
0 -0.402057771077215 0
0 -0.797867701453773 0
0 -0.625059132930345 0
0 -0.499432319509747 0
0 -0.399706743980946 0
0 -0.235335447945115 0
0 -0.453161475625438 0
0 -0.380321050097763 0
0 -0.563602384369301 0
0 -0.856267842488537 0
0 -0.79936257094203 0
0 -0.475645903432502 0
0 -0.353907274751537 0
0 -0.496829751815704 0
0 -0.516946475596207 0
0 -0.507511962974066 0
0 -0.4940455434374 0
0 -0.243882990005397 0
0 -0.527017191483674 0
0 -0.759990877507213 0
0 -0.677334753011729 0
0 -0.432576426088427 0
0 -0.608688676934679 0
0 -0.765590388409406 0
0 -0.649742654909867 0
0 -0.506549931361713 0
0 -0.258788079995578 0
0 -0.657209719871455 0
0 -0.676342254904401 0
0 -0.809841551383564 0
0 -0.426642592170666 0
0 -0.586082981558168 0
0 -0.592253003835671 0
0 -0.806093988701641 0
0 -0.615481004477638 0
0 -0.691530349387581 0
0 -0.397492191151059 0
0 -0.522254181267183 0
0 -0.616368031854419 0
0 -0.602108651011937 0
0 -0.57435685941967 0
0 -0.545117367939204 0
0 -0.357430499878605 0
0 -0.516462150231066 0
0 -0.510717528165589 0
0 -0.726298493511255 0
0 -0.590401666748057 0
0 -0.406130341201737 0
0 -0.133524649453609 0
0 -0.57575846336562 0
0 -0.75563332349247 0
0 -0.594802615533109 0
0 -0.622714961674163 0
0 -0.235481894236425 0
0 -0.692434912681306 0
0 -0.702057904872638 0
0 -0.485775081042768 0
0 -0.704806471536565 0
0 -0.764088811635438 0
0 -0.303173512161542 0
0 -0.35015518238326 0
0 -0.458861565456956 0
0 -0.566881459916033 0
0 -0.661375809349859 0
0 -0.407409089234186 0
0 -0.672829595636279 0
0 -0.764794714620165 0
0 -0.692697664528425 0
0 -0.680453831315428 0
0 -0.443101601220772 0
0 -0.467240926333771 0
0 -0.482070625434723 0
0 -0.772985155044188 0
0 -0.178313679880994 0
0 -0.453168387408819 0
0 -0.727646159208537 0
0 -0.711167717056179 0
0 -0.612757513031439 0
